order_date,product_category,product_name,sales_amount,quantity,customer_id,customer_type,region,channel
2024-02-09,Electronics,Electronics Product,178.69,4,1825,New,South,Online
2024-03-17,Home,Home Product,186.53,2,1226,Returning,East,Online
2024-05-06,Electronics,Electronics Product,135.96,4,1905,Returning,South,Online
2024-11-17,Electronics,Electronics Product,139.21,3,1121,New,West,Online
2024-02-18,Clothing,Clothing Product,200.09,5,1380,Returning,West,Online
2024-09-24,Electronics,Electronics Product,83.73,3,1878,New,East,Online
2024-03-04,Home,Home Product,284.94,5,1599,Returning,East,Offline
2024-04-07,Clothing,Clothing Product,261.26,1,1958,Returning,West,Online
2024-04-08,Home,Home Product,211.2,3,1432,New,East,Online
2024-02-19,Electronics,Electronics Product,108.45,2,1783,Returning,South,Online
2024-05-09,Electronics,Electronics Product,168.54,1,1670,New,East,Offline
2024-07-22,Electronics,Electronics Product,166.49,3,1445,Returning,North,Offline
2024-12-05,Home,Home Product,262.9,1,1175,New,East,Online
2024-05-31,Clothing,Clothing Product,176.06,5,1875,New,South,Online
2024-04-30,Clothing,Clothing Product,167.48,2,1718,Returning,North,Offline
2024-03-18,Clothing,Clothing Product,197.06,1,1739,Returning,West,Online
2024-03-28,Home,Home Product,145.33,3,1338,New,South,Online
2024-09-04,Clothing,Clothing Product,179.94,5,1122,New,North,Offline
2024-02-27,Clothing,Clothing Product,240.91,1,1114,Returning,East,Offline
2024-09-11,Clothing,Clothing Product,202.2,5,1095,Returning,East,Offline
2024-04-16,Electronics,Electronics Product,220.47,3,1442,Returning,West,Online
2024-02-06,Home,Home Product,219.35,5,1809,Returning,North,Offline
2024-12-09,Electronics,Electronics Product,260.2,3,1979,Returning,West,Offline
2024-02-01,Clothing,Clothing Product,145.81,5,1290,Returning,West,Online
2024-04-17,Electronics,Electronics Product,118.53,1,1257,New,West,Offline
2024-05-13,Home,Home Product,260.5,1,1678,Returning,West,Online
2024-01-28,Clothing,Clothing Product,119.52,5,1050,Returning,South,Offline
2024-04-21,Electronics,Electronics Product,232.31,2,1134,Returning,North,Offline
2024-03-29,Clothing,Clothing Product,279.77,4,1060,New,South,Offline
2024-11-02,Electronics,Electronics Product,123.48,4,1422,New,South,Online
2024-07-24,Electronics,Electronics Product,318.17,1,1707,Returning,South,Online
2024-09-25,Clothing,Clothing Product,155.93,5,1322,Returning,West,Offline
2024-12-01,Clothing,Clothing Product,251.89,3,1662,New,South,Online
2024-10-29,Electronics,Electronics Product,203.31,4,1365,Returning,East,Online
2024-03-22,Clothing,Clothing Product,236.31,3,1381,Returning,North,Offline
2024-01-22,Electronics,Electronics Product,183.18,4,1453,New,South,Offline
2024-07-06,Clothing,Clothing Product,183.34,4,1534,Returning,South,Online
2024-12-20,Clothing,Clothing Product,202.12,1,1109,Returning,North,Offline
2024-02-06,Electronics,Electronics Product,153.76,2,1402,Returning,West,Offline
2024-06-06,Clothing,Clothing Product,291.24,1,1130,New,West,Online
2024-10-07,Electronics,Electronics Product,211.05,1,1688,New,North,Offline
2024-01-11,Electronics,Electronics Product,236.6,4,1859,New,South,Online
2024-08-12,Clothing,Clothing Product,141.67,1,1180,Returning,East,Offline
2024-03-17,Electronics,Electronics Product,111.18,3,1650,Returning,South,Offline
2024-12-06,Electronics,Electronics Product,292.88,5,1448,New,West,Offline
2024-05-16,Electronics,Electronics Product,195.92,2,1719,Returning,North,Online
2024-04-10,Home,Home Product,250.39,2,1108,New,West,Offline
2024-09-21,Home,Home Product,207.97,1,1151,Returning,East,Offline
2024-07-31,Home,Home Product,135.14,2,1395,Returning,West,Offline
2024-03-11,Electronics,Electronics Product,168.35,4,1623,New,North,Online
2024-08-26,Home,Home Product,196.37,2,1844,New,West,Online
2024-05-18,Home,Home Product,196.7,3,1223,Returning,East,Offline
2024-09-26,Electronics,Electronics Product,160.19,3,1206,New,South,Offline
2024-01-08,Home,Home Product,277.87,3,1224,Returning,West,Online
2024-12-05,Electronics,Electronics Product,224.2,2,1970,Returning,North,Online
2024-04-07,Electronics,Electronics Product,230.62,5,1327,Returning,West,Online
2024-07-08,Electronics,Electronics Product,189.52,2,1416,Returning,North,Offline
2024-07-08,Electronics,Electronics Product,133.07,1,1799,Returning,North,Online
2024-10-20,Clothing,Clothing Product,126.91,2,1365,Returning,West,Online
2024-04-16,Home,Home Product,223.78,2,1690,New,West,Offline
2024-04-21,Home,Home Product,334.89,5,1415,Returning,South,Offline
2024-09-28,Electronics,Electronics Product,192.84,5,1292,Returning,East,Online
2024-11-29,Clothing,Clothing Product,161.56,5,1630,New,West,Offline
2024-08-21,Clothing,Clothing Product,265.43,3,1542,Returning,South,Online
2024-11-17,Home,Home Product,125.89,5,1313,New,South,Offline
2024-06-23,Electronics,Electronics Product,228.48,2,1873,Returning,South,Offline
2024-09-13,Home,Home Product,272.96,3,1951,New,East,Offline
2024-06-27,Clothing,Clothing Product,156.84,5,1583,Returning,South,Online
2024-03-18,Clothing,Clothing Product,216.51,1,1101,Returning,North,Online
2024-04-03,Electronics,Electronics Product,125.9,1,1714,Returning,North,Online
2024-10-26,Home,Home Product,88.64,2,1855,New,East,Online
2024-10-28,Electronics,Electronics Product,229.18,5,1190,New,North,Offline
2024-01-29,Home,Home Product,256.55,1,1745,Returning,West,Online
2024-01-23,Clothing,Clothing Product,135.74,5,1284,Returning,South,Offline
2024-01-09,Electronics,Electronics Product,179.03,1,1872,New,South,Online
2024-08-24,Electronics,Electronics Product,254.18,3,1135,New,West,Offline
2024-05-05,Clothing,Clothing Product,155.68,1,1743,Returning,East,Online
2024-11-21,Home,Home Product,162.38,5,1918,Returning,West,Offline
2024-11-28,Electronics,Electronics Product,243.12,3,1140,New,East,Offline
2024-11-29,Clothing,Clothing Product,190.41,5,1653,New,West,Online
2024-07-19,Clothing,Clothing Product,146.68,1,1314,Returning,South,Online
2024-03-17,Clothing,Clothing Product,254.16,3,1513,Returning,South,Offline
2024-10-15,Home,Home Product,85.57,1,1332,Returning,West,Offline
2024-07-06,Clothing,Clothing Product,222.16,5,1298,Returning,East,Online
2024-07-19,Clothing,Clothing Product,227.03,3,1495,New,East,Offline
2024-05-25,Electronics,Electronics Product,128.14,5,1085,Returning,West,Online
2024-01-16,Home,Home Product,230.21,4,1027,Returning,West,Online
2024-09-28,Clothing,Clothing Product,84.41,1,1955,Returning,South,Online
2024-05-19,Electronics,Electronics Product,201.38,2,1149,New,West,Online
2024-03-13,Electronics,Electronics Product,133.64,4,1972,Returning,North,Online
2024-03-15,Home,Home Product,219.64,4,1262,Returning,East,Offline
2024-05-12,Electronics,Electronics Product,245.87,5,1194,New,South,Offline
2024-09-07,Clothing,Clothing Product,141.88,3,1181,Returning,East,Online
2024-01-05,Electronics,Electronics Product,281.4,1,1674,Returning,North,Offline
2024-06-16,Electronics,Electronics Product,149.22,3,1054,Returning,South,Online
2024-08-02,Electronics,Electronics Product,304.65,3,1934,New,West,Online
2024-10-22,Electronics,Electronics Product,169.99,4,1515,Returning,East,Online
2024-05-22,Home,Home Product,231.92,4,1610,Returning,West,Offline
2024-06-28,Electronics,Electronics Product,257.84,4,1201,New,East,Offline
2024-01-18,Electronics,Electronics Product,197.33,4,1476,New,North,Offline
2024-08-01,Electronics,Electronics Product,187.51,4,1997,Returning,West,Online
2024-06-06,Home,Home Product,281.3,2,1796,Returning,North,Online
2024-05-22,Electronics,Electronics Product,323.1,5,1390,New,North,Offline
2024-01-08,Home,Home Product,206.49,2,1213,New,East,Offline
2024-04-03,Clothing,Clothing Product,84.48,5,1706,Returning,South,Online
2024-06-06,Home,Home Product,243.63,4,1515,Returning,South,Offline
2024-11-06,Electronics,Electronics Product,338.89,5,1491,Returning,East,Offline
2024-06-12,Electronics,Electronics Product,212.44,5,1389,Returning,South,Online
2024-01-24,Electronics,Electronics Product,131.5,4,1439,Returning,East,Online
2024-09-27,Electronics,Electronics Product,246.15,3,1228,Returning,East,Online
2024-06-09,Home,Home Product,111.9,2,1795,Returning,East,Offline
2024-12-19,Electronics,Electronics Product,148.41,1,1238,New,South,Offline
2024-07-08,Home,Home Product,279.9,4,1328,Returning,East,Online
2024-07-21,Clothing,Clothing Product,161.48,3,1359,Returning,North,Offline
2024-01-28,Electronics,Electronics Product,136.61,4,1201,Returning,East,Online
2024-02-23,Clothing,Clothing Product,229.69,5,1355,Returning,South,Online
2024-12-21,Clothing,Clothing Product,187.3,1,1964,Returning,South,Offline
2024-02-02,Clothing,Clothing Product,129.26,4,1631,New,East,Offline
2024-12-18,Clothing,Clothing Product,216.96,5,1414,Returning,West,Offline
2024-04-07,Home,Home Product,234.69,2,1733,Returning,South,Online
2024-07-14,Home,Home Product,211.49,3,1101,Returning,West,Online
2024-09-20,Clothing,Clothing Product,244.11,2,1310,Returning,North,Offline
2024-05-18,Electronics,Electronics Product,174.37,2,1768,New,East,Online
2024-05-14,Clothing,Clothing Product,211.17,3,1251,Returning,West,Online
2024-01-21,Home,Home Product,196.94,2,1768,New,East,Offline
2024-01-01,Clothing,Clothing Product,170.69,4,1273,Returning,South,Online
2024-12-09,Electronics,Electronics Product,88.87,4,1598,Returning,South,Offline
2024-11-04,Home,Home Product,111.7,4,1033,Returning,West,Offline
2024-03-28,Electronics,Electronics Product,61.27,4,1509,Returning,South,Online
2024-11-19,Home,Home Product,164.08,2,1055,Returning,West,Online
2024-02-04,Home,Home Product,223.78,2,1386,Returning,South,Offline
2024-10-11,Clothing,Clothing Product,130.75,2,1720,New,South,Offline
2024-11-18,Home,Home Product,263.28,2,1884,Returning,West,Online
2024-09-21,Electronics,Electronics Product,139.28,4,1057,New,South,Offline
2024-09-12,Electronics,Electronics Product,240.06,1,1135,Returning,East,Offline
2024-08-13,Clothing,Clothing Product,144.61,5,1110,New,West,Offline
2024-08-11,Home,Home Product,136.76,4,1165,Returning,East,Offline
2024-05-25,Clothing,Clothing Product,243.61,2,1764,Returning,South,Online
2024-12-11,Electronics,Electronics Product,110.99,5,1670,New,East,Offline
2024-05-15,Electronics,Electronics Product,236.89,3,1940,New,South,Online
2024-07-23,Clothing,Clothing Product,150.01,2,1758,Returning,East,Offline
2024-07-04,Clothing,Clothing Product,263.96,4,1223,Returning,West,Online
2024-03-28,Electronics,Electronics Product,146.75,5,1145,Returning,North,Online
2024-04-12,Clothing,Clothing Product,159.05,4,1925,New,North,Online
2024-09-23,Clothing,Clothing Product,159.16,4,1433,New,South,Online
2024-12-24,Clothing,Clothing Product,115.35,1,1584,New,East,Online
2024-04-28,Clothing,Clothing Product,204.64,3,1240,New,North,Online
2024-06-02,Home,Home Product,253.36,4,1265,Returning,North,Online
2024-10-08,Electronics,Electronics Product,197.89,4,1315,Returning,West,Offline
2024-12-05,Home,Home Product,228.29,3,1374,Returning,West,Online
2024-10-17,Clothing,Clothing Product,193.96,2,1332,Returning,East,Offline
2024-08-20,Clothing,Clothing Product,143.22,3,1993,Returning,South,Offline
2024-09-18,Electronics,Electronics Product,230.86,2,1239,New,East,Offline
2024-04-16,Clothing,Clothing Product,168.87,1,1604,New,East,Online
2024-06-29,Home,Home Product,206.35,4,1558,New,South,Offline
2024-01-05,Electronics,Electronics Product,242.17,4,1152,Returning,South,Online
2024-09-26,Clothing,Clothing Product,208.75,1,1663,New,South,Online
2024-07-16,Home,Home Product,157.2,2,1148,New,North,Offline
2024-02-27,Clothing,Clothing Product,148.33,1,1916,New,South,Online
2024-11-13,Clothing,Clothing Product,204.96,5,1789,New,West,Offline
2024-01-04,Clothing,Clothing Product,175.25,5,1924,New,North,Offline
2024-04-20,Clothing,Clothing Product,210.91,1,1808,Returning,East,Offline
2024-08-27,Home,Home Product,220.8,3,1600,New,South,Offline
2024-06-09,Clothing,Clothing Product,179.78,4,1777,Returning,South,Offline
2024-04-22,Clothing,Clothing Product,202.2,4,1680,Returning,West,Offline
2024-07-09,Electronics,Electronics Product,177.28,1,1005,Returning,South,Offline
2024-07-12,Electronics,Electronics Product,151.57,2,1037,New,South,Online
2024-06-11,Clothing,Clothing Product,196.53,2,1946,Returning,East,Online
2024-05-26,Clothing,Clothing Product,239.7,1,1107,Returning,South,Online
2024-04-28,Home,Home Product,213.69,4,1824,Returning,East,Online
2024-09-11,Electronics,Electronics Product,143.26,3,1615,New,South,Offline
2024-01-29,Home,Home Product,266.74,5,1206,New,East,Offline
2024-07-03,Home,Home Product,241.78,1,1283,Returning,North,Online
2024-09-11,Electronics,Electronics Product,139.02,3,1380,Returning,West,Offline
2024-11-27,Electronics,Electronics Product,111.85,2,1174,Returning,South,Offline
2024-08-31,Clothing,Clothing Product,174.16,5,1898,Returning,North,Online
2024-06-03,Clothing,Clothing Product,250.6,2,1906,Returning,East,Online
2024-05-07,Clothing,Clothing Product,146.04,2,1020,New,South,Online
2024-03-19,Home,Home Product,181.33,1,1553,Returning,South,Offline
2024-02-19,Home,Home Product,134.54,5,1806,Returning,West,Offline
2024-04-25,Home,Home Product,238.61,1,1304,New,West,Online
2024-03-07,Clothing,Clothing Product,215.37,1,1783,Returning,South,Online
2024-05-23,Clothing,Clothing Product,195.45,4,1677,New,East,Offline
2024-03-24,Clothing,Clothing Product,204.82,5,1066,Returning,North,Online
2024-11-25,Home,Home Product,365.53,1,1773,Returning,West,Online
2024-09-30,Electronics,Electronics Product,183.7,4,1795,Returning,North,Online
2024-07-11,Clothing,Clothing Product,278.74,5,1691,Returning,West,Offline
2024-04-26,Home,Home Product,105.06,1,1225,New,South,Offline
2024-11-02,Home,Home Product,224.18,1,1945,Returning,West,Online
2024-09-05,Electronics,Electronics Product,127.75,1,1699,New,East,Online
2024-04-29,Clothing,Clothing Product,143.15,4,1573,Returning,South,Offline
2024-04-28,Clothing,Clothing Product,282.13,5,1748,New,North,Online
2024-11-14,Electronics,Electronics Product,256.38,1,1604,New,East,Online
2024-08-19,Electronics,Electronics Product,213.05,1,1054,Returning,South,Offline
2024-06-01,Electronics,Electronics Product,90.2,4,1892,Returning,East,Online
2024-02-19,Electronics,Electronics Product,214.56,5,1849,Returning,East,Offline
2024-04-19,Electronics,Electronics Product,214.43,4,1943,Returning,East,Online
2024-07-19,Electronics,Electronics Product,310.33,4,1388,New,West,Online
2024-03-04,Home,Home Product,248.02,4,1539,New,East,Offline
2024-03-27,Electronics,Electronics Product,297.58,2,1975,Returning,East,Offline
2024-08-19,Home,Home Product,193.29,4,1907,Returning,South,Online
2024-02-12,Electronics,Electronics Product,240.5,4,1972,Returning,North,Offline
2024-07-06,Home,Home Product,146.88,4,1194,New,South,Offline
2024-12-12,Electronics,Electronics Product,115.23,5,1002,New,South,Offline
2024-01-13,Electronics,Electronics Product,199.96,2,1809,Returning,South,Online
2024-10-23,Electronics,Electronics Product,120.91,4,1608,Returning,South,Online
2024-07-31,Electronics,Electronics Product,189.74,5,1168,Returning,South,Online
2024-05-09,Clothing,Clothing Product,162.72,3,1513,Returning,East,Online
2024-09-06,Clothing,Clothing Product,121.28,2,1606,Returning,South,Offline
2024-06-21,Clothing,Clothing Product,248.99,1,1497,Returning,North,Offline
2024-04-11,Electronics,Electronics Product,309.6,2,1201,New,North,Offline
2024-06-27,Home,Home Product,225.05,3,1500,Returning,North,Online
2024-08-14,Electronics,Electronics Product,128.21,5,1722,Returning,North,Offline
2024-10-19,Home,Home Product,54.19,4,1869,New,North,Offline
2024-07-29,Electronics,Electronics Product,254.68,2,1958,Returning,South,Offline
2024-02-18,Clothing,Clothing Product,190.26,3,1564,Returning,East,Offline
2024-10-07,Electronics,Electronics Product,248.05,3,1456,Returning,East,Online
2024-09-03,Electronics,Electronics Product,145.48,1,1514,Returning,West,Online
2024-10-04,Home,Home Product,130.19,1,1521,Returning,West,Online
2024-07-17,Home,Home Product,203.34,1,1392,Returning,East,Offline
2024-01-09,Clothing,Clothing Product,184.86,3,1954,Returning,North,Online
2024-05-13,Clothing,Clothing Product,235.02,1,1183,Returning,South,Offline
2024-02-04,Electronics,Electronics Product,121.65,3,1815,New,South,Offline
2024-01-24,Clothing,Clothing Product,257.56,5,1442,New,South,Online
2024-04-29,Home,Home Product,84.88,3,1853,New,North,Online
2024-06-19,Electronics,Electronics Product,104.51,4,1301,New,East,Online
2024-05-11,Electronics,Electronics Product,211.91,3,1408,New,West,Offline
2024-04-16,Clothing,Clothing Product,227.65,4,1281,Returning,North,Online
2024-07-24,Clothing,Clothing Product,120.1,2,1831,Returning,West,Online
2024-04-04,Electronics,Electronics Product,154.98,4,1110,New,South,Online
2024-04-13,Home,Home Product,184.23,1,1568,New,East,Offline
2024-05-23,Clothing,Clothing Product,271.4,1,1450,New,West,Online
2024-07-06,Clothing,Clothing Product,180.76,1,1815,New,West,Online
2024-12-05,Home,Home Product,122.66,5,1900,Returning,South,Online
2024-05-07,Home,Home Product,218.56,1,1130,New,West,Online
2024-05-01,Clothing,Clothing Product,187.24,2,1463,Returning,West,Online
2024-08-27,Home,Home Product,143.74,3,1335,New,South,Offline
2024-06-02,Electronics,Electronics Product,271.14,1,1691,Returning,East,Offline
2024-07-04,Electronics,Electronics Product,252.48,3,1304,New,East,Online
2024-12-22,Electronics,Electronics Product,181.51,3,1737,Returning,West,Offline
2024-01-31,Clothing,Clothing Product,182.6,4,1500,Returning,South,Online
2024-09-30,Clothing,Clothing Product,225.31,1,1213,Returning,North,Offline
2024-01-18,Electronics,Electronics Product,221.07,5,1747,New,South,Online
2024-05-02,Home,Home Product,282.57,5,1227,Returning,West,Offline
2024-08-24,Home,Home Product,240.36,3,1720,New,West,Online
2024-03-27,Clothing,Clothing Product,219.44,5,1524,Returning,North,Offline
2024-10-26,Electronics,Electronics Product,255.16,1,1891,Returning,West,Online
2024-07-04,Home,Home Product,244.75,1,1375,Returning,North,Online
2024-10-13,Home,Home Product,174.53,3,1808,Returning,West,Online
2024-06-27,Home,Home Product,197.78,4,1997,New,South,Offline
2024-04-17,Home,Home Product,122.89,4,1061,Returning,West,Offline
2024-10-09,Home,Home Product,97.48,4,1281,Returning,South,Online
2024-05-15,Electronics,Electronics Product,80.66,3,1627,New,North,Online
2024-06-05,Electronics,Electronics Product,201.83,1,1284,Returning,South,Online
2024-02-06,Clothing,Clothing Product,104.32,2,1881,Returning,East,Online
2024-04-04,Electronics,Electronics Product,237.73,2,1675,Returning,South,Online
2024-05-25,Home,Home Product,118.81,4,1288,New,West,Online
2024-02-19,Clothing,Clothing Product,240.36,1,1222,Returning,West,Offline
2024-12-23,Clothing,Clothing Product,215.31,5,1556,Returning,West,Online
2024-06-27,Home,Home Product,149.37,5,1607,New,West,Offline
2024-09-22,Clothing,Clothing Product,196.69,2,1578,New,East,Offline
2024-05-24,Electronics,Electronics Product,88.82,4,1440,New,North,Online
2024-04-14,Clothing,Clothing Product,154.16,2,1037,Returning,South,Offline
2024-08-17,Home,Home Product,180.75,5,1942,Returning,South,Online
2024-11-04,Electronics,Electronics Product,213.45,2,1297,Returning,East,Online
2024-04-03,Electronics,Electronics Product,225.97,1,1379,Returning,North,Online
2024-09-14,Clothing,Clothing Product,175.91,4,1534,Returning,East,Online
2024-02-11,Home,Home Product,194.16,1,1805,New,North,Online
2024-10-19,Electronics,Electronics Product,93.12,5,1773,Returning,East,Offline
2024-09-15,Clothing,Clothing Product,236.91,4,1425,Returning,North,Online
2024-08-11,Clothing,Clothing Product,214.3,5,1190,Returning,East,Offline
2024-03-06,Clothing,Clothing Product,305.55,1,1594,New,East,Offline
2024-02-15,Home,Home Product,112.87,1,1336,Returning,North,Online
2024-01-14,Electronics,Electronics Product,171.09,2,1103,Returning,North,Offline
2024-11-07,Electronics,Electronics Product,104.91,5,1407,Returning,South,Offline
2024-02-23,Clothing,Clothing Product,227.25,4,1475,Returning,South,Online
2024-10-30,Home,Home Product,92.29,2,1818,Returning,North,Online
2024-12-26,Clothing,Clothing Product,283.13,3,1850,Returning,North,Online
2024-07-05,Clothing,Clothing Product,337.47,1,1359,Returning,East,Offline
2024-03-05,Clothing,Clothing Product,228.25,3,1393,New,North,Online
2024-02-19,Electronics,Electronics Product,195.9,1,1440,Returning,West,Online
2024-05-09,Home,Home Product,229.63,3,1923,New,East,Online
2024-07-25,Home,Home Product,243.07,1,1874,Returning,East,Offline
2024-01-21,Electronics,Electronics Product,78.49,5,1032,New,South,Online
2024-03-09,Clothing,Clothing Product,220.87,4,1553,Returning,West,Offline
2024-02-16,Home,Home Product,253.21,4,1154,New,East,Offline
2024-12-04,Electronics,Electronics Product,346.77,5,1974,New,North,Online
2024-10-12,Clothing,Clothing Product,243.4,2,1474,Returning,West,Online
2024-02-20,Clothing,Clothing Product,188.96,1,1239,New,West,Online
2024-11-15,Electronics,Electronics Product,230.33,4,1183,New,West,Offline
2024-07-09,Electronics,Electronics Product,296.28,3,1624,Returning,West,Online
2024-09-25,Home,Home Product,177.09,2,1158,Returning,North,Online
2024-11-25,Electronics,Electronics Product,201.11,2,1974,Returning,West,Online
2024-12-17,Home,Home Product,149.35,3,1725,Returning,South,Offline
2024-06-10,Home,Home Product,241.94,3,1922,Returning,North,Offline
2024-02-20,Home,Home Product,99.5,1,1877,Returning,North,Online
2024-03-08,Clothing,Clothing Product,271.59,2,1666,New,West,Offline
2024-09-02,Home,Home Product,137.35,5,1071,New,South,Offline
2024-05-08,Home,Home Product,244.37,4,1953,Returning,South,Offline
2024-01-17,Home,Home Product,225.77,4,1200,New,North,Online
2024-02-21,Electronics,Electronics Product,269.6,3,1124,Returning,North,Online
2024-09-26,Clothing,Clothing Product,281.71,3,1480,Returning,North,Offline
2024-01-01,Clothing,Clothing Product,242.08,4,1376,Returning,West,Offline
2024-10-29,Electronics,Electronics Product,182.54,1,1552,New,South,Online
2024-12-06,Electronics,Electronics Product,142.4,1,1854,Returning,West,Online
2024-01-05,Home,Home Product,215.71,5,1400,New,North,Offline
2024-08-13,Clothing,Clothing Product,103.35,4,1069,Returning,South,Online
2024-07-19,Clothing,Clothing Product,262.99,4,1132,Returning,West,Offline
2024-03-14,Clothing,Clothing Product,133.84,3,1764,Returning,South,Online
2024-02-14,Home,Home Product,174.88,2,1720,Returning,East,Online
2024-03-22,Home,Home Product,267.63,3,1456,New,North,Online
2024-01-23,Clothing,Clothing Product,150.82,3,1029,New,East,Offline
2024-07-10,Clothing,Clothing Product,285.9,1,1370,New,North,Offline
2024-01-13,Home,Home Product,156.63,5,1202,New,East,Offline
2024-09-23,Home,Home Product,235.35,5,1869,New,West,Offline
2024-09-14,Electronics,Electronics Product,233.45,3,1931,Returning,West,Offline
2024-03-15,Home,Home Product,223.68,5,1543,New,North,Online
2024-07-27,Home,Home Product,221.5,1,1225,Returning,West,Online
2024-06-27,Home,Home Product,178.44,2,1100,New,South,Online
2024-02-26,Clothing,Clothing Product,184.56,1,1367,New,East,Offline
2024-03-02,Electronics,Electronics Product,180.68,4,1035,New,South,Online
2024-10-15,Electronics,Electronics Product,199.83,3,1995,New,East,Offline
2024-04-19,Home,Home Product,246.14,5,1424,New,North,Online
2024-03-08,Home,Home Product,206.28,3,1320,Returning,West,Online
2024-07-25,Clothing,Clothing Product,138.4,2,1688,Returning,West,Online
2024-10-04,Electronics,Electronics Product,210.22,4,1669,Returning,West,Offline
2024-11-22,Home,Home Product,208.35,3,1129,Returning,South,Online
2024-09-01,Clothing,Clothing Product,155.99,4,1160,Returning,North,Online
2024-03-24,Clothing,Clothing Product,196.14,5,1065,Returning,West,Online
2024-07-28,Electronics,Electronics Product,127.24,2,1179,New,South,Online
2024-11-17,Clothing,Clothing Product,256.24,1,1924,New,West,Offline
2024-01-21,Home,Home Product,108.22,4,1566,New,West,Offline
2024-07-04,Home,Home Product,123.93,3,1743,New,West,Offline
2024-03-17,Home,Home Product,137.59,5,1697,Returning,South,Online
2024-09-23,Electronics,Electronics Product,289.14,1,1947,Returning,North,Online
2024-07-28,Clothing,Clothing Product,165.99,1,1730,New,South,Offline
2024-09-09,Electronics,Electronics Product,252.82,4,1204,New,East,Offline
2024-01-24,Clothing,Clothing Product,237.2,4,1085,Returning,North,Offline
2024-09-11,Electronics,Electronics Product,228.74,4,1972,New,East,Online
2024-07-06,Home,Home Product,148.79,3,1229,New,West,Online
2024-05-09,Clothing,Clothing Product,120.28,3,1562,Returning,East,Online
2024-02-29,Clothing,Clothing Product,249.99,4,1461,New,North,Offline
2024-08-18,Electronics,Electronics Product,234.51,2,1087,Returning,East,Offline
2024-07-04,Clothing,Clothing Product,243.81,3,1750,New,East,Online
2024-08-05,Clothing,Clothing Product,159.44,3,1523,New,West,Offline
2024-10-05,Clothing,Clothing Product,227.56,1,1528,New,North,Offline
2024-01-29,Clothing,Clothing Product,62.17,3,1101,New,West,Offline
2024-01-20,Home,Home Product,192.34,4,1394,Returning,North,Online
2024-04-23,Home,Home Product,322.66,3,1934,Returning,North,Online
2024-02-07,Clothing,Clothing Product,141.53,1,1249,New,East,Offline
2024-01-13,Electronics,Electronics Product,228.62,4,1271,New,East,Online
2024-01-14,Clothing,Clothing Product,194.23,1,1887,New,East,Offline
2024-10-17,Home,Home Product,89.65,3,1846,Returning,South,Online
2024-08-18,Home,Home Product,291.68,4,1797,New,West,Online
2024-01-20,Electronics,Electronics Product,216.39,1,1730,Returning,South,Offline
2024-05-12,Clothing,Clothing Product,78.87,3,1765,Returning,East,Online
2024-05-29,Clothing,Clothing Product,228.72,3,1487,New,South,Offline
2024-10-04,Home,Home Product,158.42,1,1301,New,East,Online
2024-06-18,Electronics,Electronics Product,241.91,1,1941,Returning,South,Online
2024-05-02,Home,Home Product,227.61,5,1453,New,West,Offline
2024-08-28,Home,Home Product,119.82,5,1035,New,North,Offline
2024-03-25,Electronics,Electronics Product,109.48,3,1236,Returning,East,Online
2024-05-01,Clothing,Clothing Product,172.33,2,1826,New,North,Online
2024-06-01,Clothing,Clothing Product,113.0,1,1464,New,North,Offline
2024-10-26,Clothing,Clothing Product,167.19,2,1906,New,West,Offline
2024-06-28,Clothing,Clothing Product,140.73,3,1331,New,North,Offline
2024-08-30,Home,Home Product,228.04,3,1427,Returning,West,Offline
2024-02-26,Electronics,Electronics Product,298.12,5,1958,New,South,Online
2024-10-18,Electronics,Electronics Product,169.34,4,1500,Returning,South,Online
2024-05-29,Electronics,Electronics Product,243.09,4,1179,Returning,South,Online
2024-03-16,Electronics,Electronics Product,206.3,3,1276,Returning,West,Online
2024-03-06,Home,Home Product,239.88,3,1360,Returning,West,Online
2024-08-15,Clothing,Clothing Product,220.99,3,1919,New,East,Offline
2024-02-03,Home,Home Product,254.05,4,1383,Returning,East,Offline
2024-08-22,Home,Home Product,124.09,2,1609,Returning,North,Offline
2024-05-23,Home,Home Product,313.15,4,1582,Returning,South,Offline
2024-09-30,Electronics,Electronics Product,230.08,1,1737,Returning,West,Online
2024-08-29,Home,Home Product,244.47,3,1405,New,West,Online
2024-05-31,Clothing,Clothing Product,214.72,3,1224,New,South,Offline
2024-04-15,Home,Home Product,132.68,5,1014,Returning,South,Offline
2024-02-17,Home,Home Product,191.18,3,1416,Returning,East,Offline
2024-12-17,Clothing,Clothing Product,215.86,2,1508,New,West,Online
2024-07-06,Electronics,Electronics Product,347.17,5,1683,New,East,Offline
2024-08-08,Clothing,Clothing Product,262.3,4,1492,New,North,Online
2024-09-09,Home,Home Product,254.9,3,1963,Returning,North,Offline
2024-02-16,Clothing,Clothing Product,202.28,2,1779,Returning,South,Offline
2024-01-13,Clothing,Clothing Product,126.43,2,1790,Returning,North,Online
2024-03-19,Clothing,Clothing Product,226.86,5,1434,Returning,North,Online
2024-08-20,Home,Home Product,284.03,2,1923,New,East,Offline
2024-03-17,Home,Home Product,207.85,2,1570,Returning,South,Offline
2024-07-14,Clothing,Clothing Product,188.18,4,1632,Returning,East,Online
2024-04-16,Clothing,Clothing Product,146.38,2,1251,New,East,Offline
2024-10-28,Clothing,Clothing Product,152.06,4,1435,Returning,South,Online
